t [s]	Ux [V]	Uy [V]
25,763038	-1,344585	0,010181
25,773038	-1,331839	0,006354
25,783038	-1,317819	0,006354
25,793038	-1,298701	0,002526
25,803038	-1,283406	0,008906
25,826156	-1,222228	0,006354
25,836156	-1,187815	0,008906
25,846156	-1,149579	0,006354
25,856156	-1,124088	0,002526
25,866156	-1,09095	0,006354
25,876156	-1,047615	0,005078
25,886156	-1,005555	0,003802
25,896156	-0,957123	0,008906
25,906156	-0,902317	0,005078
25,916156	-0,855159	0,006354
25,93854	-0,720057	0,010181
25,94854	-0,667801	0,003802
25,95854	-0,60025	0,006354
25,96854	-0,54417	0,006354
25,97854	-0,472795	0,00763
25,98854	-0,405244	0,008906
25,99854	-0,33387	0,005078
26,00854	-0,258672	0,008906
26,01854	-0,183473	0,002526
26,02854	-0,09553	0,006354
26,047363	0,048494	0,008906
26,057363	0,124967	0,003802
26,067363	0,197616	0,006354
26,077363	0,27154	0,010181
26,087363	0,34164	0,002526
26,097363	0,416838	0,006354
26,107363	0,486938	0,002526
26,117363	0,564685	0,006354
26,127363	0,625863	0,006354
26,137363	0,697238	0,005078
26,153342	0,805574	0,003802
26,163342	0,883321	0,008906
26,173342	0,952147	0,003802
26,183342	1,022247	0,006354
26,193342	1,097445	0,006354
26,203342	1,172643	0,002526
26,213342	1,246567	0,002526
26,223342	1,325589	0,006354
26,233342	1,409709	0,008906
26,243342	1,495103	0,003802
26,259038	1,623833	0,006354
26,269038	1,713051	0,00763
26,279038	1,800994	0,006354
26,289038	1,890213	0,006354
26,299038	1,987078	0,005078
26,309038	2,063551	0,003802
26,319038	2,148945	0,006354
26,329038	2,227967	0,002526
26,339038	2,312087	0,008906
26,349038	2,387286	0,006354
26,367347	2,544055	0,003802
26,377347	2,624351	0,005078
26,387347	2,702098	0,008906
26,397347	2,764551	0,006354
26,407347	2,8372	0,00763
26,417347	2,900927	0,006354
26,427347	2,96338	0,008906
26,437347	3,022009	0,006354
26,447347	3,092109	0,006354
26,457347	3,154562	0,008906
26,480526	3,292213	0,008906
26,490526	3,352117	0,005078
26,500526	3,420942	0,008906
26,510526	3,487219	0,003802
26,520526	3,55222	0,002526
26,530526	3,626144	0,006354
26,540526	3,700068	0,005078
26,550526	3,772717	0,006354
26,560526	3,844091	0,008906
26,570526	3,914191	0,002526
26,592206	4,086255	0,008906
26,602206	4,148708	0,006354
26,612206	4,223906	0,006354
26,622206	4,285084	0,003802
26,632206	4,356459	0,00763
26,642206	4,422735	0,006354
26,652206	4,486462	0,006354
26,662206	4,556562	0,008906
26,672206	4,615192	0,003802
26,682206	4,685292	0,006354
26,700706	4,797452	0,003802
26,710706	4,862453	0,006354
26,720706	4,919808	0,008906
26,730706	4,972064	0,005078
26,740706	5,031968	0,008906
26,750706	5,088048	0,002526
26,760706	5,154324	0,008906
26,770706	5,211679	0,006354
26,780706	5,277955	0,006354
26,790706	5,340408	0,003802
26,804975	5,448745	0,010181
26,814975	5,51757	0,005078
26,824975	5,597866	0,008906
26,834975	5,681986	0,008906
26,844975	5,750812	0,006354
26,854975	5,831108	0,001251
26,864975	5,898659	0,006354
26,874975	5,971308	0,010181
26,884975	6,03631	0,006354
26,894975	6,102587	0,008906
26,910174	6,189256	0,006354
26,920174	6,251708	0,010181
26,930174	6,31671	0,006354
26,940174	6,375339	0,00763
26,950174	6,431419	0,006354
26,960174	6,490048	0,006354
26,970174	6,549952	0,010181
26,980174	6,607307	0,006354
26,990174	6,669759	0,010181
27,000174	6,728389	0,002526
27,020493	6,854569	0,008906
27,030493	6,917021	0,010181
27,040493	6,971827	0,006354
27,050493	7,033005	0,00763
27,060493	7,095458	0,006354
27,070493	7,155361	0,008906
27,080493	7,211441	0,006354
27,090493	7,280267	0,006354
27,100493	7,335072	0,003802
27,110493	7,393701	0,010181
27,132465	7,541549	0,005078
27,142465	7,610374	0,008906
27,152465	7,677925	0,002526
27,162465	7,739103	0,003802
27,172465	7,809203	0,003802
27,182465	7,876754	0,006354
27,192465	7,953227	0,006354
27,202465	8,011856	0,002526
27,212465	8,076858	0,006354
27,222465	8,143134	0,010181
27,245497	8,28206	0,008906
27,255497	8,334316	0,010181
27,265497	8,382749	0,006354
27,275497	8,433731	0,006354
27,285497	8,479614	0,003802
27,295497	8,526773	0,006354
27,305497	8,567558	0,002526
27,315497	8,593049	0,006354
27,325497	8,5905	0,010181
27,335497	8,5905	0,008906
27,355596	8,5905	0,005078
27,365596	8,594324	0,008906
27,375596	8,593049	0,006354
27,385596	8,586676	0,002526
27,395596	8,587951	0,002526
27,405596	8,589225	0,006354
27,415596	8,591774	0,010181
27,425596	8,594324	0,006354
27,435596	8,591774	0,006354
27,445596	8,591774	0,003802
27,467721	8,587951	0,003802
27,477721	8,587951	0,002526
27,487721	8,5905	0,006354
27,497721	8,595598	0,006354
27,507721	8,587951	0,00763
27,517721	8,591774	0,006354
27,527721	8,5905	0,006354
27,537721	8,589225	0,003802
27,547721	8,589225	0,006354
27,557721	8,5905	0,003802
27,5812	8,591774	0,006354
27,5912	8,591774	0,010181
27,6012	8,575205	0,008906
27,6112	8,561185	0,008906
27,6212	8,535694	0,006354
27,6312	8,50638	0,002526
27,6412	8,477065	0,006354
27,6512	8,442653	0,00763
27,6612	8,395494	0,005078
27,6712	8,353434	0,006354
27,68483	8,261667	0,002526
27,69483	8,19794	0,006354
27,70483	8,136762	0,00763
27,71483	8,076858	0,00763
27,72483	8,022053	0,006354
27,73483	7,963423	0,008906
27,74483	7,908618	0,006354
27,75483	7,852538	0,008906
27,76483	7,792634	0,005078
27,77483	7,73528	0,008906
27,792981	7,632042	0,002526
27,802981	7,578511	0,002526
27,812981	7,530078	0,006354
27,822981	7,484194	0,006354
27,832981	7,438311	0,010181
27,842981	7,393701	0,008906
27,852981	7,352916	0,006354
27,862981	7,30066	0,006354
27,872981	7,262423	0,003802
27,882981	7,205069	0,002526
27,906774	7,08781	0,006354
27,916774	7,022809	0,006354
27,926774	6,953983	0,008906
27,936774	6,880059	0,003802
27,946774	6,812509	0,006354
27,956774	6,725839	0,006354
27,966774	6,640445	0,008906
27,976774	6,551227	0,008906
27,986774	6,450538	0,006354
27,996774	6,361319	0,006354
28,022767	6,116607	0,006354
28,032767	6,033761	0,003802
28,042767	5,959837	0,005078
28,052767	5,883365	0,008906
28,062767	5,809441	0,008906
28,072767	5,739341	0,008906
28,082767	5,67179	0,010181
28,092767	5,611886	0,005078
28,102767	5,550708	0,002526
28,112767	5,499726	0,008906
28,12559	5,425803	0,008906
28,13559	5,372272	0,008906
28,14559	5,316192	0,008906
28,15559	5,258837	0,006354
28,16559	5,200208	0,003802
28,17559	5,136481	0,008906
28,18559	5,066381	0,005078
28,19559	4,99883	0,006354
28,20559	4,919808	0,008906
28,21559	4,84461	0,006354
28,231276	4,717155	0,002526
28,241276	4,631761	0,002526
28,251276	4,545092	0,003802
28,261276	4,459697	0,005078
28,271276	4,379401	0,006354
28,281276	4,299104	0,00763
28,291276	4,22773	0,008906
28,301276	4,148708	0,001251
28,311276	4,081157	0,002526
28,321276	4,014881	0,008906
28,344231	3,847915	0,003802
28,354231	3,788011	0,006354
28,364231	3,726833	0,002526
28,374231	3,660557	0,002526
28,384231	3,607026	0,005078
28,394231	3,548397	0,005078
28,404231	3,494866	0,006354
28,414231	3,446433	0,006354
28,424231	3,394177	0,008906
28,434231	3,34192	0,006354
28,451564	3,239957	0,002526
28,461564	3,1877	0,003802
28,471564	3,135444	0,008906
28,481564	3,081913	0,005078
28,491564	3,03348	0,002526
28,501564	2,986322	0,002526
28,511564	2,936615	0,008906
28,521564	2,880535	0,003802
28,531564	2,832102	0,006354
28,541564	2,779846	0,008906
28,56021	2,680431	0,008906
28,57021	2,624351	0,005078
28,58021	2,560624	0,006354
28,59021	2,508367	0,002526
28,60021	2,448464	0,010181
28,61021	2,384736	0,006354
28,62021	2,324833	0,006354
28,63021	2,263655	0,010181
28,64021	2,197378	0,00763
28,65021	2,134925	0,008906
28,677822	1,952665	0,006354
28,687822	1,890213	0,008906
28,697822	1,817564	0,002526
28,707822	1,752562	0,006354
28,717822	1,688834	0,006354
28,727822	1,618734	0,008906
28,737822	1,551183	0,006354
28,747822	1,49128	0,006354
28,757822	1,427553	0,006354
28,767822	1,362551	0,00763
28,781444	1,286078	0,002526
28,791444	1,229998	0,006354
28,801444	1,179016	0,005078
28,811444	1,12676	0,006354
28,821444	1,074503	0,005078
28,831444	1,026071	0,005078
28,841444	0,975089	0,003802
28,851444	0,935578	0,002526
28,861444	0,892243	0,002526
28,871444	0,852732	0,006354
28,893341	0,773711	0,005078
28,903341	0,732925	0,006354
28,913341	0,685767	0,006354
28,923341	0,646256	0,008906
28,933341	0,601647	0,006354
28,943341	0,548116	0,00763
28,953341	0,498409	0,002526
28,963341	0,446152	0,002526
28,973341	0,392621	0,005078
28,983341	0,342914	0,006354
29,001441	0,252421	0,008906
29,011442	0,189969	0,002526
29,021441	0,137712	0,006354
29,031441	0,090554	0,003802
29,041441	0,038298	0,006354
29,051441	-0,001213	0,006354
29,061442	-0,047097	0,002526
29,071441	-0,080235	0,003802
29,081442	-0,114648	0,003802
29,091441	-0,146512	0,006354
29,118978	-0,230632	0,00763
29,128978	-0,261221	0,008906
29,138978	-0,293084	0,008906
29,148978	-0,324948	0,008906
29,158978	-0,356812	0,006354
29,168978	-0,38995	0,010181
29,178978	-0,421813	0,006354
29,188978	-0,457501	0,008906
29,198978	-0,498286	0,006354
29,208978	-0,540346	0,006354
29,232012	-0,618093	0,006354
29,242012	-0,648683	0,006354
29,252012	-0,679272	0,008906
29,262012	-0,711135	0,006354
29,272012	-0,744273	0,002526
29,282012	-0,76849	0,006354
29,292012	-0,799079	0,005078
29,302012	-0,828394	0,002526
29,312012	-0,851335	0,00763
29,322012	-0,88065	0,010181
29,344523	-0,935455	0,008906
29,354523	-0,963495	0,003802
29,364523	-0,988986	0,010181
29,374523	-1,018301	0,010181
29,384523	-1,042517	0,010181
29,394523	-1,073106	0,00763
29,404523	-1,103695	0,003802
29,414523	-1,130461	0,008906
29,424523	-1,152128	0,008906
29,434523	-1,186541	0,002526
29,452816	-1,243895	0,006354
29,462816	-1,270661	0,008906
29,472816	-1,308897	0,003802
29,482816	-1,338212	0,008906
29,492816	-1,354781	0,006354
29,502816	-1,358605	0,005078
29,512816	-1,362428	0,006354
29,522816	-1,370075	0,003802
29,532816	-1,366252	0,006354
29,542816	-1,367526	0,002526
29,556459	-1,366252	0,006354
29,566459	-1,363703	0,006354
29,576459	-1,361154	0,008906
29,586459	-1,364977	0,003802
29,596459	-1,352232	0,008906
29,606459	-1,348408	0,006354
29,616459	-1,331839	0,008906
29,626459	-1,313995	0,006354
29,636459	-1,292328	0,006354
29,646459	-1,271935	0,006354
29,674996	-1,173795	0,006354
29,684996	-1,141932	0,008906
29,694996	-1,112617	0,006354
29,704996	-1,064184	0,008906
29,714996	-1,02085	0,005078
29,724996	-0,974966	0,002526
29,734996	-0,920161	0,003802
29,744996	-0,855159	0,006354
29,754996	-0,788883	0,006354
29,764996	-0,71241	0,010181
29,783747	-0,551817	0,003802
29,793747	-0,44603	0,010181
29,803747	-0,349164	0,002526
29,813747	-0,231906	0,010181
29,823747	-0,115922	0,010181
29,833747	-0,001213	0,002526
29,843747	0,117319	0,002526
29,853747	0,237127	0,006354
29,863747	0,354385	0,006354
29,873747	0,460172	0,006354
29,902142	0,77626	0,006354
29,912142	0,878223	0,008906
29,922142	0,978912	0,002526
29,932142	1,083425	0,002526
29,942142	1,18284	0,002526
29,952142	1,288627	0,008906
29,962142	1,390591	0,008906
29,972142	1,492554	0,010181
29,982142	1,581773	0,003802
29,992142	1,695207	0,006354
30,019704	1,965411	0,003802
30,029704	2,0661	0,002526
30,039704	2,166789	0,008906
30,049704	2,266204	0,008906
30,059704	2,363069	0,006354
30,069704	2,457386	0,006354
30,079704	2,550427	0,006354
30,089704	2,643469	0,008906
30,099704	2,733962	0,008906
30,109704	2,820631	0,005078
30,131542	3,018186	0,010181
30,141542	3,104855	0,008906
30,151542	3,195348	0,005078
30,161542	3,283291	0,002526
30,171542	3,377608	0,006354
30,181542	3,4681	0,006354
30,191542	3,567515	0,008906
30,201542	3,668204	0,008906
30,211542	3,767619	0,006354
30,221542	3,861935	0,006354
30,240089	4,058215	0,00763
30,250089	4,149982	0,006354
30,260089	4,236651	0,002526
30,270089	4,322046	0,008906
30,280089	4,411264	0,008906
30,290089	4,486462	0,002526
30,300089	4,568033	0,003802
30,310089	4,647055	0,006354
30,320089	4,723528	0,008906
30,330089	4,80255	0,006354
30,345944	4,903239	0,006354
30,355944	4,972064	0,002526
30,365944	5,043439	0,006354
30,375944	5,117363	0,002526
30,385944	5,184914	0,00763
30,395944	5,262661	0,006354
30,405944	5,328937	0,010181
30,415944	5,390115	0,002526
30,425944	5,460215	0,002526
30,435944	5,536688	0,006354
30,453555	5,667966	0,003802
30,463555	5,745714	0,008906
30,473555	5,810716	0,006354
30,483555	5,885914	0,006354
30,493555	5,954739	0,00763
30,503555	6,021016	0,002526
30,513555	6,094939	0,008906
30,523555	6,158667	0,006354
30,533555	6,219845	0,002526
30,543555	6,283572	0,002526
30,56662	6,422498	0,006354
30,57662	6,48495	0,006354
30,58662	6,542305	0,008906
30,59662	6,59711	0,006354
30,60662	6,665936	0,008906
30,61662	6,72329	0,006354
30,62662	6,788292	0,006354
30,63662	6,843098	0,002526
30,64662	6,910649	0,006354
30,65662	6,969278	0,002526
30,678558	7,109478	0,006354
30,688558	7,175754	0,005078
30,698558	7,24203	0,006354
30,708558	7,307032	0,010181
30,718558	7,369485	0,006354
30,728558	7,423016	0,006354
30,738558	7,484194	0,008906
30,748558	7,530078	0,002526
30,758558	7,579785	0,008906
30,768558	7,630767	0,010181
30,796671	7,740378	0,006354
30,806671	7,783712	0,008906
30,816671	7,820674	0,006354
30,826671	7,853812	0,003802
30,836671	7,881852	0,002526
30,846671	7,907343	0,003802
30,856671	7,941756	0,003802
30,866671	7,963423	0,006354
30,876671	7,996562	0,003802
30,886671	8,023327	0,006354
30,906728	8,083231	0,006354
30,916728	8,116369	0,006354
30,926728	8,143134	0,008906
30,936728	8,162253	0,002526
30,946728	8,190293	0,003802
30,956728	8,21196	0,006354
30,966728	8,237451	0,005078
30,976728	8,261667	0,006354
30,986728	8,287158	0,006354
30,996728	8,322845	0,008906
31,01955	8,387847	0,008906
31,02955	8,417162	0,006354
31,03955	8,452849	0,003802
31,04955	8,47834	0,005078
31,05955	8,508929	0,00763
31,06955	8,543342	0,008906
31,07955	8,561185	0,002526
31,08955	8,586676	0,010181
31,09955	8,5905	0,002526
31,10955	8,591774	0,002526
31,131769	8,595598	0,008906
31,141769	8,5905	0,002526
31,151769	8,591774	0,008906
31,161769	8,5905	0,002526
31,171769	8,5905	0,008906
31,181769	8,593049	0,006354
31,191769	8,5905	0,002526
31,201769	8,594324	0,005078
31,211769	8,5905	0,002526
31,221769	8,5905	0,00763
31,241092	8,594324	0,008906
31,251092	8,587951	0,002526
31,261092	8,591774	0,006354
31,271092	8,589225	0,002526
31,281092	8,5905	0,005078
31,291092	8,5905	0,006354
31,301092	8,594324	0,006354
31,311092	8,587951	0,006354
31,321092	8,5905	0,008906
31,331092	8,5905	0,005078
31,349248	8,593049	0,00763
31,359248	8,585402	0,006354
31,369248	8,575205	0,008906
31,379248	8,563734	0,006354
31,389248	8,554813	0,005078
31,399248	8,552264	0,008906
31,409248	8,545891	0,008906
31,419248	8,535694	0,002526
31,429248	8,539518	0,008906
31,439248	8,529322	0,010181
31,459521	8,502556	0,006354
31,469521	8,473242	0,002526
31,479521	8,427358	0,002526
31,489521	8,362356	0,006354
31,499521	8,265491	0,002526
31,509521	8,144409	0,001251
31,519521	8,00166	0,002526
31,529521	7,846165	0,005078
31,539521	7,680474	0,006354
31,549521	7,517332	0,006354
31,572061	7,203794	0,006354
31,582061	7,086536	0,003802
31,592061	6,9782	0,010181
31,602061	6,868589	0,005078
31,612061	6,757703	0,006354
31,622061	6,622601	0,00763
31,632061	6,483676	0,006354
31,642061	6,33073	0,008906
31,652061	6,156117	0,002526
31,662061	5,96621	0,008906
31,692824	5,346781	0,002526
31,702824	5,154324	0,005078
31,712824	4,97079	0,006354
31,722824	4,787255	0,003802
31,732824	4,602446	0,002526
31,742824	4,417637	0,006354
31,752824	4,234102	0,008906
31,762824	4,042921	0,006354
31,772824	3,859386	0,006354
31,782824	3,684773	0,002526
31,809305	3,27182	0,002526
31,819305	3,123973	0,002526
31,829305	2,972302	0,006354
31,839305	2,827004	0,006354
31,849305	2,671509	0,002526
31,859305	2,516015	0,003802
31,869305	2,36052	0,003802
31,879305	2,216496	0,008906
31,889305	2,076296	0,002526
31,899305	1,956489	0,006354
31,91877	1,762758	0,006354
31,92877	1,685011	0,003802
31,93877	1,630205	0,006354
31,94877	1,590694	0,008906
31,95877	1,579223	0,006354
31,96877	1,579223	0,006354
31,97877	1,583047	0,00763
31,98877	1,584322	0,006354
31,99877	1,612362	0,005078
32,00877	1,662069	0,008906
32,032228	1,837956	0,006354
32,042228	1,947567	0,008906
32,052228	2,061002	0,005078
32,062228	2,196104	0,00763
32,072228	2,326107	0,010181
32,082228	2,470131	0,006354
32,092228	2,623077	0,006354
32,102228	2,78112	0,010181
32,112228	2,945537	0,006354
32,122228	3,130346	0,008906
32,135579	3,409471	0,002526
32,145579	3,609575	0,003802
32,155579	3,813502	0,002526
32,165579	4,011057	0,008906
32,175579	4,186944	0,006354
32,185579	4,33989	0,006354
32,195579	4,474992	0,002526
32,205579	4,585877	0,003802
32,215579	4,661075	0,006354
32,225579	4,715881	0,008906
32,240846	4,733724	0,010181
32,250846	4,726077	0,006354
32,260846	4,715881	0,006354
32,270846	4,668723	0,002526
32,280846	4,603721	0,003802
32,290846	4,524699	0,006354
32,300846	4,427833	0,006354
32,310846	4,316948	0,008906
32,320846	4,192042	0,008906
32,330846	4,053117	0,008906
32,346495	3,813502	0,008906
32,356495	3,654184	0,008906
32,366495	3,492317	0,006354
32,376495	3,334273	0,005078
32,386495	3,17368	0,006354
32,396495	3,016911	0,00763
32,406495	2,861417	0,006354
32,416495	2,708471	0,006354
32,426495	2,552976	0,006354
32,436495	2,396207	0,006354
32,458292	2,049531	0,008906
32,468292	1,910605	0,00763
32,478292	1,790798	0,006354
32,488292	1,700305	0,002526
32,498292	1,639127	0,008906
32,508292	1,604714	0,008906
32,518292	1,597067	0,005078
32,528292	1,600891	0,008906
32,538292	1,620009	0,008906
32,548292	1,664618	0,006354
32,571628	1,818838	0,002526
32,581628	1,91188	0,002526
32,591628	2,029138	0,006354
32,601628	2,147671	0,006354
32,611628	2,284047	0,006354
32,621628	2,428071	0,006354
32,631628	2,577193	0,008906
32,641628	2,736511	0,006354
32,651628	2,904751	0,002526
32,661628	3,07554	0,005078
32,689743	3,643988	0,006354
32,699743	3,844091	0,008906
32,709743	4,036548	0,002526
32,719743	4,203513	0,006354
32,729743	4,348812	0,010181
32,739743	4,464795	0,010181
32,749743	4,548915	0,006354
32,759743	4,602446	0,006354
32,769743	4,631761	0,00763
32,779743	4,629212	0,008906
32,798971	4,604995	0,005078
32,808971	4,552739	0,006354
32,818971	4,481364	0,00763
32,828971	4,398519	0,002526
32,838971	4,287633	0,005078
32,848971	4,167826	0,010181
32,858971	4,018704	0,002526
32,868971	3,867033	0,005078
32,878971	3,705166	0,006354
32,888971	3,5382	0,008906
32,912551	3,135444	0,006354
32,922551	2,955733	0,006354
32,932551	2,779846	0,003802
32,942551	2,596311	0,002526
32,952551	2,424247	0,006354
32,962551	2,261105	0,005078
32,972551	2,101787	0,002526
32,982551	1,962862	0,002526
32,992551	1,839231	0,003802
33,002551	1,738542	0,00763
33,028262	1,602165	0,008906
33,038262	1,598342	0,002526
33,048262	1,60344	0,006354
33,058262	1,6455	0,006354
33,068262	1,70158	0,002526
33,078262	1,783151	0,003802
33,088262	1,880016	0,006354
33,098262	2,003647	0,008906
33,108262	2,1362	0,006354
33,118262	2,287871	0,006354
33,136621	2,575918	0,003802
33,146621	2,742884	0,005078
33,156621	2,908575	0,002526
33,166621	3,079364	0,005078
33,176621	3,262898	0,006354
33,186621	3,44006	0,006354
33,196621	3,627419	0,006354
33,206621	3,808404	0,006354
33,216621	3,976644	0,002526
33,226621	4,119393	0,006354
33,250483	4,365381	0,002526
33,260483	4,425284	0,006354
33,270483	4,464795	0,008906
33,280483	4,471168	0,006354
33,290483	4,467344	0,002526
33,300483	4,444402	0,006354
33,310483	4,378126	0,006354
33,320483	4,287633	0,002526
33,330483	4,184395	0,006354
33,340483	4,051842	0,005078
33,36272	3,682224	0,002526
33,37272	3,51016	0,006354
33,38272	3,325351	0,002526
33,39272	3,135444	0,003802
33,40272	2,945537	0,006354
33,41272	2,75308	0,008906
33,42272	2,5568	0,002526
33,43272	2,363069	0,005078
33,44272	2,161691	0,006354
33,45272	1,965411	0,006354
33,466434	1,707953	0,006354
33,476434	1,539713	0,006354
33,486434	1,390591	0,002526
33,496434	1,277156	0,006354
33,506434	1,19686	0,006354
33,516434	1,158623	0,008906
33,526434	1,149702	0,002526
33,536434	1,157349	0,006354
33,546434	1,185389	0,006354
33,556434	1,251665	0,006354
33,581739	1,509123	0,002526
33,591739	1,6455	0,006354
33,601739	1,807367	0,002526
33,611739	1,980705	0,002526
33,621739	2,166789	0,008906
33,631739	2,350324	0,006354
33,641739	2,545329	0,006354
33,651739	2,740335	0,001251
33,661739	2,948086	0,008906
33,671739	3,150738	0,006354
33,686475	3,478297	0,006354
33,696475	3,714088	0,006354
33,706475	3,935859	0,002526
33,716475	4,146159	0,002526
33,726475	4,337341	0,005078
33,736475	4,496659	0,002526
33,746475	4,635584	0,002526
33,756475	4,74647	0,008906
33,766475	4,81657	0,003802
33,776475	4,865003	0,006354
33,798882	4,881572	0,008906
33,808882	4,873924	0,006354
33,818882	4,829315	0,008906
33,828882	4,754117	0,008906
33,838882	4,657252	0,006354
33,848882	4,543817	0,010181
33,858882	4,404892	0,006354
33,868882	4,246848	0,006354
33,878882	4,07351	0,002526
33,888882	3,873406	0,00763
33,912579	3,394177	0,005078
33,922579	3,17368	0,003802
33,932579	2,950635	0,008906
33,942579	2,728864	0,006354
33,952579	2,504544	0,002526
33,962579	2,281498	0,008906
33,972579	2,05208	0,003802
33,982579	1,843054	0,005078
33,992579	1,653147	0,006354
34,002579	1,484907	0,006354
34,031246	1,121662	0,005078
34,041246	1,036267	0,006354
34,051246	0,973814	0,008906
34,061246	0,931754	0,006354
34,071246	0,927931	0,006354
34,081246	0,931754	0,006354
34,091246	0,954696	0,008906
34,101246	1,001854	0,006354
34,111246	1,060483	0,00763
34,121246	1,125485	0,008906
34,143003	1,325589	0,003802
34,153003	1,445396	0,003802
34,163003	1,574125	0,006354
34,173003	1,733444	0,006354
34,183003	1,899134	0,008906
34,193003	2,082669	0,003802
34,203003	2,268753	0,006354
34,213003	2,470131	0,006354
34,223003	2,674058	0,006354
34,233003	2,872887	0,003802
34,251101	3,262898	0,008906
34,261101	3,48212	0,003802
34,271101	3,726833	0,010181
34,281101	3,94733	0,002526
34,291101	4,166551	0,005078
34,301101	4,370479	0,005078
34,311101	4,562935	0,008906
34,321101	4,741372	0,002526
34,331101	4,913435	0,006354
34,341101	5,071479	0,002526
34,364404	5,424528	0,008906
34,374404	5,569826	0,003802
34,384404	5,730419	0,006354
34,394404	5,866796	0,006354
34,404404	5,985328	0,006354
34,414404	6,105136	0,006354
34,424404	6,205825	0,008906
34,434404	6,298867	0,006354
34,444404	6,388085	0,002526
34,454404	6,462008	0,006354
34,469682	6,548678	0,005078
34,479682	6,586914	0,002526
34,489682	6,616228	0,006354
34,499682	6,626425	0,003802
34,509682	6,631523	0,005078
34,519682	6,631523	0,008906
34,529682	6,628974	0,002526
34,539682	6,630249	0,002526
34,549682	6,631523	0,008906
34,559682	6,628974	0,002526
34,581439	6,592012	0,010181
34,591439	6,551227	0,006354
34,601439	6,49897	0,005078
34,611439	6,435243	0,006354
34,621439	6,362594	0,006354
34,631439	6,267003	0,002526
34,641439	6,177785	0,010181
34,651439	6,071997	0,005078
34,661439	5,968759	0,00763
34,671439	5,86807	0,010181
34,693752	5,638652	0,002526
34,703752	5,549434	0,008906
34,713752	5,453843	0,006354
34,723752	5,376095	0,010181
34,733752	5,290701	0,005078
34,743752	5,210404	0,002526
34,753752	5,133932	0,008906
34,763752	5,051086	0,006354
34,773752	4,973339	0,008906
34,783752	4,889219	0,006354
34,802466	4,726077	0,006354
34,812466	4,633035	0,005078
34,822466	4,543817	0,003802
34,832466	4,450775	0,008906
34,842466	4,352635	0,006354
34,852466	4,262142	0,008906
34,862466	4,166551	0,005078
34,872466	4,077333	0,006354
34,882466	3,986841	0,003802
34,892466	3,900171	0,008906
34,914041	3,70899	0,006354
34,924041	3,62487	0,008906
34,934041	3,549671	0,002526
34,944041	3,477022	0,006354
34,954041	3,400549	0,006354
34,964041	3,336822	0,006354
34,974041	3,265448	0,005078
34,984041	3,204269	0,006354
34,994041	3,139268	0,003802
35,004041	3,079364	0,010181
35,030079	2,930242	0,005078
35,040079	2,86524	0,006354
35,050079	2,800238	0,006354
35,060079	2,732687	0,006354
35,070079	2,66896	0,006354
35,080079	2,583566	0,006354
35,090079	2,517289	0,006354
35,100079	2,43062	0,002526
35,110079	2,357971	0,008906
35,120079	2,275126	0,002526
35,143596	2,085218	0,006354
35,153596	2,006196	0,008906
35,163596	1,937371	0,006354
35,173596	1,862173	0,008906
35,183596	1,789524	0,006354
35,193596	1,728345	0,006354
35,203596	1,674814	0,006354
35,213596	1,614911	0,006354
35,223596	1,572851	0,006354
35,233596	1,530791	0,006354
35,249475	1,467063	0,006354
35,259475	1,422454	0,008906
35,269475	1,386767	0,008906
35,279475	1,345982	0,002526
35,289475	1,314118	0,008906
35,299475	1,275882	0,008906
35,309475	1,245292	0,008906
35,319475	1,204507	0,006354
35,329475	1,167545	0,006354
35,339475	1,131858	0,010181
35,366638	1,026071	0,008906
35,376638	0,981462	0,006354
35,386638	0,941951	0,003802
35,396638	0,890969	0,006354
35,406638	0,847634	0,003802
35,416638	0,8043	0,006354
35,426638	0,757141	0,00763
35,436638	0,697238	0,002526
35,446638	0,637334	0,010181
35,456638	0,586352	0,003802
35,483207	0,415563	0,006354
35,493207	0,345463	0,00763
35,503207	0,28556	0,006354
35,513207	0,214185	0,006354
35,523207	0,150458	0,006354
35,533207	0,096927	0,006354
35,543207	0,035749	0,006354
35,553207	-0,017782	0,003802
35,563207	-0,066215	0,006354
35,573207	-0,119746	0,008906
35,595479	-0,216612	0,010181
35,605479	-0,257397	0,002526
35,615479	-0,286712	0,008906
35,625479	-0,321124	0,002526
35,635479	-0,344066	0,008906
35,645479	-0,368282	0,006354
35,655479	-0,393773	0,006354
35,665479	-0,415441	0,00763
35,675479	-0,439657	0,005078
35,685479	-0,467697	0,002526
35,699338	-0,500835	0,006354
35,709338	-0,533973	0,006354
35,719338	-0,556915	0,006354
35,729338	-0,588779	0,002526
35,739338	-0,618093	0,006354
35,749338	-0,658879	0,006354
35,759338	-0,693292	0,006354
35,769338	-0,725155	0,006354
35,779338	-0,758294	0,006354
35,789338	-0,792706	0,006354
35,811883	-0,862806	0,006354
35,821883	-0,885748	0,006354
35,831883	-0,911239	0,003802
35,841883	-0,926534	0,008906
35,851883	-0,95075	0,006354
35,861883	-0,966044	0,002526
35,871883	-0,980064	0,006354
35,881883	-0,994084	0,010181
35,891883	-1,011928	0,008906
35,901883	-1,029772	0,006354
35,926002	-1,075655	0,006354
35,936002	-1,09095	0,006354
35,946002	-1,112617	0,010181
35,956002	-1,126637	0,006354
35,966002	-1,14703	0,002526
35,976002	-1,167423	0,006354
35,986002	-1,18909	0,006354
