T [s]	Ux [V]	Uy [V]
45,446096	4,495384	0,003802
45,468966	4,64833	0,010181
45,478966	4,726077	0,006354
45,488966	4,814021	0,010181
45,498966	4,903239	0,006354
45,508966	5,002654	0,006354
45,518966	5,113539	0,006354
45,528966	5,212954	0,006354
45,538966	5,302172	0,006354
45,548966	5,365899	0,003802
45,558966	5,427077	0,006354
45,579926	5,515021	0,006354
45,589926	5,554532	0,008906
45,599926	5,58767	0,008906
45,609926	5,614435	0,008906
45,619926	5,641201	0,002526
45,629926	5,67179	0,002526
45,639926	5,69983	0,006354
45,649926	5,716399	0,005078
45,659926	5,743165	0,002526
45,669926	5,768656	0,006354
45,699832	5,827285	0,008906
45,709832	5,838756	0,010181
45,719832	5,85405	0,005078
45,729832	5,874443	0,003802
45,739832	5,89611	0,006354
45,749832	5,920326	0,010181
45,759832	5,936896	0,002526
45,769832	5,976407	0,010181
45,779832	6,009545	0,008906
45,789832	6,040134	0,006354
45,819443	6,158667	0,008906
45,829443	6,194354	0,010181
45,839443	6,227492	0,006354
45,849443	6,258081	0,006354
45,859443	6,28867	0,006354
45,869443	6,325632	0,005078
45,879443	6,362594	0,006354
45,889443	6,393183	0,003802
45,899443	6,419948	0,006354
45,909443	6,459459	0,006354
45,923943	6,504068	0,006354
45,933943	6,538481	0,002526
45,943943	6,577992	0,005078
45,953943	6,612405	0,008906
45,963943	6,654465	0,006354
45,973943	6,693976	0,006354
45,983943	6,734761	0,002526
45,993943	6,776821	0,002526
46,003943	6,823979	0,003802
46,013943	6,866039	0,006354
46,029129	6,927218	0,006354
46,039129	6,966729	0,006354
46,049129	6,999867	0,003802
46,059129	7,040652	0,008906
46,069129	7,072516	0,008906
46,079129	7,110752	0,008906
46,089129	7,145165	0,008906
46,099129	7,178303	0,008906
46,109129	7,203794	0,002526
46,119129	7,235658	0,002526
46,140951	7,28664	0,005078
46,150951	7,304483	0,006354
46,160951	7,336347	0,003802
46,170951	7,354191	0,00763
46,180951	7,374583	0,002526
46,190951	7,400074	0,006354
46,200951	7,423016	0,005078
46,210951	7,445958	0,008906
46,220951	7,462527	0,006354
46,230951	7,488018	0,006354
46,261233	7,559392	0,005078
46,271233	7,591256	0,006354
46,281233	7,614198	0,008906
46,291233	7,635865	0,005078
46,301233	7,662631	0,006354
46,311233	7,676651	0,006354
46,321233	7,705965	0,006354
46,331233	7,73528	0,006354
46,341233	7,76332	0,002526
46,351233	7,807929	0,005078
46,365669	7,841067	0,002526
46,375669	7,872931	0,008906
46,385669	7,902245	0,006354
46,395669	7,936658	0,010181
46,405669	7,958325	0,002526
46,415669	7,990189	0,002526
46,425669	8,011856	0,006354
46,435669	8,041171	0,008906
46,445669	8,053916	0,002526
46,455669	8,076858	0,006354
46,477751	8,11382	0,003802
46,487751	8,143134	0,010181
46,497751	8,164802	0,003802
46,507751	8,200489	0,006354
46,517751	8,228529	0,00763
46,527751	8,265491	0,006354
46,537751	8,297354	0,006354
46,547751	8,331767	0,008906
46,557751	8,367454	0,008906
46,567751	8,396769	0,006354
46,583402	8,442653	0,010181
46,593402	8,477065	0,008906
46,603402	8,514027	0,008906
46,613402	8,547165	0,006354
46,623402	8,573931	0,002526
46,633402	8,591774	0,006354
46,643402	8,595598	0,005078
46,653402	8,589225	0,006354
46,663402	8,587951	0,006354
46,673402	8,589225	0,00763
46,701987	8,594324	0,008906
46,711987	8,591774	0,005078
46,721987	8,589225	0,003802
46,731987	8,5905	0,006354
46,741987	8,595598	0,00763
46,751987	8,587951	0,006354
46,761987	8,5905	0,002526
46,771987	8,595598	0,005078
46,781987	8,591774	0,005078
46,791987	8,587951	0,002526
46,821476	8,594324	0,006354
46,831476	8,594324	0,006354
46,841476	8,595598	0,008906
46,851476	8,591774	0,006354
46,861476	8,593049	0,006354
46,871476	8,581578	0,003802
46,881476	8,56246	0,006354
46,891476	8,543342	0,005078
46,901476	8,521674	0,006354
46,911476	8,508929	0,006354
46,933927	8,4503	0,006354
46,943927	8,42226	0,006354
46,953927	8,384024	0,010181
46,963927	8,335591	0,005078
46,973927	8,29608	0,002526
46,983927	8,24	0,001251
46,993927	8,18392	0,002526
47,003927	8,129114	0,008906
47,013927	8,052642	0,006354
47,023927	7,991463	0,002526
47,038661	7,899696	0,008906
47,048661	7,830871	0,002526
47,058661	7,769692	0,008906
47,068661	7,711063	0,003802
47,078661	7,65116	0,008906
47,088661	7,589981	0,006354
47,098661	7,539	0,008906
47,108661	7,479096	0,003802
47,118661	7,420467	0,006354
47,128661	7,369485	0,006354
47,143506	7,291738	0,005078
47,153506	7,245854	0,010181
47,163506	7,189774	0,010181
47,173506	7,134969	0,006354
47,183506	7,081438	0,006354
47,193506	7,02026	0,003802
47,203506	6,952709	0,003802
47,213506	6,878785	0,006354
47,223506	6,806136	0,008906
47,233506	6,72329	0,008906
47,253544	6,574168	0,006354
47,263544	6,500245	0,00763
47,273544	6,422498	0,008906
47,283544	6,349848	0,006354
47,293544	6,267003	0,006354
47,303544	6,194354	0,008906
47,313544	6,112783	0,006354
47,323544	6,027388	0,006354
47,333544	5,939445	0,010181
47,343544	5,852776	0,005078
47,366977	5,680712	0,006354
47,376977	5,618259	0,008906
47,386977	5,560905	0,006354
47,396977	5,509923	0,010181
47,406977	5,457666	0,002526
47,416977	5,397763	0,002526
47,426977	5,346781	0,006354
47,436977	5,294525	0,008906
47,446977	5,230797	0,006354
47,456977	5,172168	0,002526
47,481005	5,029419	0,005078
47,491005	4,961868	0,002526
47,501005	4,898141	0,006354
47,511005	4,838237	0,008906
47,521005	4,76049	0,008906
47,531005	4,684017	0,003802
47,541005	4,612642	0,008906
47,551005	4,537444	0,003802
47,561005	4,464795	0,008906
47,571005	4,397244	0,005078
47,598587	4,197141	0,002526
47,608587	4,132139	0,005078
47,618587	4,07351	0,008906
47,628587	4,012331	0,008906
47,638587	3,953702	0,006354
47,648587	3,89125	0,006354
47,658587	3,836444	0,002526
47,668587	3,786737	0,002526
47,678587	3,743402	0,002526
47,688587	3,69497	0,006354
47,71611	3,568789	0,005078
47,72611	3,517808	0,002526
47,73611	3,473199	0,002526
47,74611	3,42604	0,006354
47,75611	3,385255	0,002526
47,76611	3,344469	0,006354
47,77611	3,298586	0,003802
47,78611	3,261624	0,002526
47,79611	3,222113	0,002526
47,80611	3,182602	0,006354
47,829319	3,104855	0,008906
47,839319	3,056422	0,002526
47,849319	3,013088	0,006354
47,859319	2,960831	0,006354
47,869319	2,916222	0,008906
47,879319	2,853769	0,006354
47,889319	2,802787	0,006354
47,899319	2,745433	0,008906
47,909319	2,685529	0,008906
47,919319	2,619253	0,008906
47,931924	2,523662	0,002526
47,941924	2,454836	0,003802
47,951924	2,382187	0,003802
47,961924	2,308264	0,003802
47,971924	2,226693	0,003802
47,981924	2,15022	0,002526
47,991924	2,071198	0,003802
48,001924	1,997275	0,002526
48,011924	1,9259	0,008906
48,021924	1,859624	0,008906
48,041378	1,732169	0,002526
48,051378	1,676089	0,00763
48,061378	1,611087	0,010181
48,071378	1,553733	0,008906
48,081378	1,504025	0,003802
48,091378	1,44922	0,008906
48,101378	1,400787	0,008906
48,111378	1,356178	0,006354
48,121378	1,315393	0,010181
48,131378	1,268234	0,002526
48,154137	1,167545	0,008906
48,164137	1,11274	0,006354
48,174137	1,054111	0,002526
48,184137	1,004403	0,008906
48,194137	0,941951	0,005078
48,204137	0,885871	0,006354
48,214137	0,827241	0,002526
48,224137	0,774985	0,006354
48,234137	0,716356	0,008906
48,244137	0,648805	0,006354
48,272769	0,50988	0,005078
48,282769	0,462721	0,003802
48,292769	0,416838	0,008906
48,302769	0,370954	0,008906
48,312769	0,321247	0,005078
48,322769	0,270265	0,006354
48,332769	0,219283	0,005078
48,342769	0,161929	0,006354
48,352769	0,105849	0,006354
48,362769	0,056141	0,006354
48,386771	-0,059842	0,006354
48,396771	-0,100628	0,00763
48,406771	-0,142688	0,008906
48,416771	-0,178375	0,002526
48,426771	-0,220435	0,003802
48,436771	-0,253573	0,006354
48,446771	-0,285437	0,008906
48,456771	-0,323673	0,008906
48,466771	-0,358086	0,003802
48,476771	-0,383577	0,006354
48,495615	-0,429461	0,003802
48,505615	-0,453677	0,003802
48,515615	-0,476619	0,00763
48,525615	-0,499561	0,006354
48,535615	-0,527601	0,003802
48,545615	-0,545444	0,006354
48,555615	-0,577308	0,006354
48,565615	-0,597701	0,006354
48,575615	-0,62829	0,010181
48,585615	-0,658879	0,006354
48,60366	-0,697115	0,010181
48,61366	-0,728979	0,00763
48,62366	-0,751921	0,002526
48,63366	-0,779961	0,002526
48,64366	-0,801628	0,006354
48,65366	-0,837315	0,006354
48,66366	-0,867904	0,002526
48,67366	-0,89467	0,006354
48,68366	-0,92271	0,008906
48,69366	-0,948201	0,006354
48,721158	-1,02085	0,008906
48,731158	-1,053988	0,002526
48,741158	-1,082028	0,00763
48,751158	-1,108794	0,008906
48,761158	-1,134285	0,008906
48,771158	-1,163599	0,002526
48,781158	-1,191639	0,006354
48,791158	-1,220954	0,006354
48,801158	-1,256641	0,003802
48,811158	-1,277034	0,006354
48,841944	-1,339486	0,006354
48,851944	-1,350957	0,002526
48,861944	-1,353506	0,006354
48,871944	-1,356055	0,008906
48,881944	-1,362428	0,006354
48,891944	-1,364977	0,00763
48,901944	-1,362428	0,008906
48,911944	-1,363703	0,008906
48,921944	-1,368801	0,003802
48,931944	-1,366252	0,008906
48,959365	-1,363703	0,006354
48,969365	-1,362428	0,006354
48,979365	-1,363703	0,006354
48,989365	-1,359879	0,010181
48,999365	-1,361154	0,002526
49,009365	-1,35733	0,011457
49,019365	-1,353506	0,008906
49,029365	-1,350957	0,002526
49,039365	-1,350957	0,006354
49,049365	-1,330565	0,00763
49,063113	-1,313995	0,00763
49,073113	-1,297426	0,008906
49,083113	-1,277034	0,006354
49,093113	-1,260465	0,008906
49,103113	-1,234974	0,00763
49,113113	-1,206934	0,006354
49,123113	-1,181443	0,003802
49,133113	-1,152128	0,00763
49,143113	-1,117715	0,006354
49,153113	-1,080754	0,006354
49,170458	-1,017026	0,002526
49,180458	-0,971143	0,002526
49,190458	-0,92271	0,010181
49,200458	-0,875552	0,006354
49,210458	-0,825844	0,011457
49,220458	-0,772314	0,008906
49,230458	-0,720057	0,006354
49,240458	-0,665252	0,010181
49,250458	-0,607897	0,008906
49,260458	-0,555641	0,006354
49,279169	-0,439657	0,006354
49,289169	-0,378479	0,010181
49,299169	-0,31985	0,002526
49,309169	-0,253573	0,002526
49,319169	-0,189846	0,008906
49,329169	-0,115922	0,008906
49,339169	-0,045822	0,002526
49,349169	0,015356	0,006354
49,359169	0,084181	0,010181
49,369169	0,145359	0,003802
49,391702	0,284285	0,003802
49,401702	0,351836	0,008906
49,411702	0,41174	0,008906
49,421702	0,469094	0,006354
49,431702	0,530272	0,002526
49,441702	0,591451	0,010181
49,451702	0,643707	0,002526
49,461702	0,703611	0,008906
49,471702	0,763514	0,006354
49,481702	0,811947	0,002526
49,510772	0,963618	0,006354
49,520772	1,019698	0,006354
49,530772	1,068131	0,006354
49,540772	1,124211	0,005078
49,550772	1,181565	0,006354
49,560772	1,242743	0,008906
49,570772	1,300098	0,006354
49,580772	1,3651	0,005078
49,590772	1,427553	0,005078
49,600772	1,492554	0,005078
49,630265	1,709227	0,006354
49,640265	1,780602	0,006354
49,650265	1,864722	0,006354
49,660265	1,937371	0,006354
49,670265	2,013844	0,008906
49,680265	2,085218	0,008906
49,690265	2,154044	0,008906
49,700265	2,219045	0,006354
49,710265	2,282773	0,003802
49,720265	2,349049	0,006354
49,744027	2,496896	0,005078
49,754027	2,555526	0,006354
49,764027	2,610331	0,003802
49,774027	2,677882	0,006354
49,784027	2,730138	0,002526
49,794027	2,786218	0,006354
49,804027	2,838475	0,006354
49,814027	2,895829	0,006354
49,824027	2,94936	0,002526
49,834027	2,997793	0,003802
49,854103	3,113777	0,006354
49,864103	3,166033	0,006354
49,874103	3,223388	0,006354
49,884103	3,275644	0,002526
49,894103	3,331724	0,002526
49,904103	3,389079	0,002526
49,914103	3,450257	0,006354
49,924103	3,513984	0,008906
49,934103	3,577711	0,006354
49,944103	3,647811	0,006354
49,959598	3,758697	0,008906
49,969598	3,8186	0,008906
49,979598	3,883602	0,006354
49,989598	3,948604	0,006354
49,999598	4,005959	0,003802
50,009598	4,069686	0,006354
50,019598	4,119393	0,002526
50,029598	4,17165	0,002526
50,039598	4,222631	0,003802
50,049598	4,268515	0,002526
50,068968	4,360282	0,006354
50,078968	4,39597	0,002526
50,088968	4,435481	0,006354
50,098968	4,472442	0,006354
50,108968	4,505581	0,006354
50,118968	4,543817	0,005078
50,128968	4,575681	0,002526
50,138968	4,610093	0,006354
50,148968	4,649604	0,008906
50,158968	4,686566	0,008906
50,173899	4,736273	0,006354
50,183899	4,780883	0,006354
50,193899	4,819119	0,002526
50,203899	4,854806	0,002526
50,213899	4,891768	0,002526
50,223899	4,927455	0,006354
50,233899	4,960594	0,006354
50,243899	4,996281	0,001251
50,253899	5,02687	0,003802
50,263899	5,058734	0,010181
50,28879	5,144128	0,008906
50,29879	5,179815	0,008906
50,30879	5,211679	0,008906
50,31879	5,244817	0,008906
50,32879	5,284328	0,006354
50,33879	5,313643	0,002526
50,34879	5,34933	0,008906
50,35879	5,379919	0,002526
50,36879	5,418155	0,003802
50,37879	5,46149	0,008906
50,40854	5,576199	0,010181
50,41854	5,610612	0,002526
50,42854	5,652672	0,006354
50,43854	5,692183	0,00763
50,44854	5,726596	0,006354
50,45854	5,754636	0,010181
50,46854	5,786499	0,008906
50,47854	5,818363	0,008906
50,48854	5,850226	0,008906
50,49854	5,88209	0,006354
50,516007	5,941994	0,002526
50,526007	5,985328	0,006354
50,536007	6,015917	0,003802
50,546007	6,055428	0,008906
50,556007	6,096214	0,010181
50,566007	6,129352	0,003802
50,576007	6,175236	0,006354
50,586007	6,20455	0,002526
50,596007	6,240237	0,008906
50,606007	6,270827	0,001251
50,625798	6,325632	0,005078
50,635798	6,349848	0,00763
50,645798	6,37279	0,006354
50,655798	6,389359	0,003802
50,665798	6,403379	0,002526
50,675798	6,423772	0,006354
50,685798	6,440341	0,005078
50,695798	6,451812	0,002526
50,705798	6,474754	0,005078
50,715798	6,48495	0,002526
50,731499	6,515539	0,008906
50,741499	6,533383	0,003802
50,751499	6,553776	0,00763
50,761499	6,576718	0,002526
50,771499	6,595836	0,006354
50,781499	6,627699	0,010181
50,791499	6,65319	0,006354
50,801499	6,678681	0,006354
50,811499	6,700349	0,002526
50,821499	6,722016	0,010181
50,844943	6,770449	0,006354
50,854943	6,79339	0,003802
50,864943	6,811234	0,008906
50,874943	6,827803	0,005078
50,884943	6,843098	0,008906
50,894943	6,859667	0,005078
50,904943	6,867314	0,006354
50,914943	6,880059	0,003802
50,924943	6,883883	0,006354
50,934943	6,896629	0,008906
50,958502	6,910649	0,006354
50,968502	6,915747	0,003802
50,978502	6,918296	0,006354
50,988502	6,913198	0,005078
50,998502	6,915747	0,008906
51,008502	6,914472	0,006354
51,018502	6,914472	0,008906
51,028502	6,911923	0,003802
51,038502	6,915747	0,006354
51,048502	6,915747	0,006354
51,067857	6,917021	0,010181
51,077857	6,915747	0,002526
51,087857	6,914472	0,006354
51,097857	6,923394	0,008906
51,107857	6,928492	0,008906
51,117857	6,943787	0,006354
51,127857	6,951434	0,002526
51,137857	6,96163	0,003802
51,147857	6,9782	0,008906
51,157857	6,988396	0,002526
51,182385	7,029181	0,006354
51,192385	7,04575	0,002526
51,202385	7,05977	0,006354
51,212385	7,075065	0,002526
51,222385	7,094183	0,006354
51,232385	7,112027	0,00763
51,242385	7,137518	0,008906
51,252385	7,159185	0,006354
51,262385	7,177029	0,002526
51,272385	7,197421	0,003802
51,295173	7,250952	0,002526
51,305173	7,280267	0,003802
51,315173	7,301934	0,010181
51,325173	7,326151	0,006354
51,335173	7,335072	0,003802
51,345173	7,359289	0,006354
51,355173	7,373309	0,006354
51,365173	7,388603	0,006354
51,375173	7,403898	0,006354
51,385173	7,41282	0,00763
51,413681	7,443409	0,006354
51,423681	7,448507	0,006354
51,433681	7,451056	0,006354
51,443681	7,456154	0,006354
51,453681	7,462527	0,002526
51,463681	7,466351	0,005078
51,473681	7,472723	0,006354
51,483681	7,481645	0,008906
51,493681	7,489292	0,005078
51,503681	7,493116	0,003802
51,531891	7,527529	0,008906
51,541891	7,530078	0,005078
51,551891	7,544098	0,003802
51,561891	7,555569	0,008906
51,571891	7,564491	0,006354
51,581891	7,578511	0,002526
51,591891	7,592531	0,002526
51,601891	7,611649	0,003802
51,611891	7,630767	0,006354
51,621891	7,648611	0,006354
51,651775	7,690671	0,010181
51,661775	7,698318	0,003802
51,671775	7,712338	0,008906
51,681775	7,718711	0,006354
51,691775	7,730182	0,006354
51,701775	7,751849	0,008906
51,711775	7,769692	0,006354
51,721775	7,782438	0,006354
51,731775	7,810478	0,006354
51,741775	7,815576	0,010181
51,764234	7,849989	0,008906
51,774234	7,862734	0,006354
51,784234	7,890774	0,006354
51,794234	7,912442	0,008906
51,804234	7,936658	0,002526
51,814234	7,960874	0,006354
51,824234	7,990189	0,008906
51,834234	8,008033	0,002526
51,844234	8,044994	0,008906
51,854234	8,07176	0,008906
51,885671	8,143134	0,002526
51,895671	8,166076	0,006354
51,905671	8,187743	0,008906
51,915671	8,203038	0,002526
51,925671	8,210685	0,002526
51,935671	8,228529	0,006354
51,945671	8,237451	0,006354
51,955671	8,243823	0,006354
51,965671	8,243823	0,002526
51,975671	8,246373	0,006354
52,000852	8,256569	0,002526
52,010852	8,271863	0,005078
52,020852	8,290982	0,006354
52,030852	8,303727	0,006354
52,040852	8,320296	0,006354
52,050852	8,336865	0,008906
52,060852	8,347062	0,002526
52,070852	8,359807	0,003802
52,080852	8,375102	0,006354
52,090852	8,391671	0,003802
52,113248	8,428633	0,005078
52,123248	8,440104	0,006354
52,133248	8,456673	0,006354
52,143248	8,471967	0,003802
52,153248	8,483438	0,00763
52,163248	8,496184	0,002526
52,173248	8,50638	0,005078
52,183248	8,517851	0,008906
52,193248	8,526773	0,003802
52,203248	8,538244	0,005078
52,231008	8,573931	0,010181
52,241008	8,585402	0,006354
52,251008	8,587951	0,002526
52,261008	8,594324	0,006354
52,271008	8,595598	0,008906
52,281008	8,591774	0,003802
52,291008	8,594324	0,008906
52,301008	8,591774	0,002526
52,311008	8,589225	0,006354
52,321008	8,5905	0,008906
52,34829	8,594324	0,008906
52,35829	8,594324	0,008906
52,36829	8,595598	0,005078
52,37829	8,591774	0,006354
52,38829	8,593049	0,010181
52,39829	8,591774	0,006354
52,40829	8,591774	0,002526
52,41829	8,593049	0,006354
52,42829	8,595598	0,010181
52,43829	8,589225	0,002526
52,466362	8,594324	0,010181
52,476362	8,591774	0,003802
52,486362	8,591774	0,006354
52,496362	8,594324	0,00763
52,506362	8,584127	0,00763
52,516362	8,568833	0,005078
52,526362	8,547165	0,006354
52,536362	8,524224	0,00763
52,546362	8,50638	0,008906
52,556362	8,479614	0,008906
52,573785	8,442653	0,008906
52,583785	8,412064	0,008906
52,593785	8,385298	0,008906
52,603785	8,347062	0,006354
52,613785	8,3101	0,002526
52,623785	8,280785	0,010181
52,633785	8,237451	0,008906
52,643785	8,19794	0,006354
52,653785	8,157154	0,00763
52,663785	8,117643	0,008906
52,682777	8,027151	0,002526
52,692777	7,98764	0,002526
52,702777	7,948129	0,006354
52,712777	7,90352	0,00763
52,722777	7,860185	0,006354
52,732777	7,824498	0,008906
52,742777	7,784987	0,006354
52,752777	7,731456	0,002526
52,762777	7,691945	0,006354
52,772777	7,653709	0,010181
52,793255	7,568314	0,008906
52,803255	7,52498	0,005078
52,813255	7,486743	0,006354
52,823255	7,438311	0,008906
52,833255	7,393701	0,006354
52,843255	7,354191	0,008906
52,853255	7,307032	0,006354
52,863255	7,264972	0,006354
52,873255	7,219089	0,008906
52,883255	7,168107	0,008906
52,911518	7,027907	0,002526
52,921518	6,979474	0,006354
52,931518	6,928492	0,006354
52,941518	6,878785	0,006354
52,951518	6,832901	0,006354
52,961518	6,783194	0,008906
52,971518	6,725839	0,00763
52,981518	6,669759	0,003802
52,991518	6,622601	0,010181
53,001518	6,570345	0,005078
53,032366	6,421223	0,008906
53,042366	6,367692	0,006354
53,052366	6,321808	0,006354
53,062366	6,268277	0,006354
53,072366	6,21857	0,005078
53,082366	6,170137	0,008906
53,092366	6,110234	0,006354
53,102366	6,060527	0,003802
53,112366	6,00827	0,006354
53,122366	5,956014	0,008906
53,150686	5,796696	0,002526
53,160686	5,745714	0,010181
53,170686	5,69983	0,003802
53,180686	5,652672	0,006354
53,190686	5,596592	0,002526
53,200686	5,558355	0,00763
53,210686	5,513746	0,005078
53,220686	5,471686	0,003802
53,230686	5,434725	0,00763
53,240686	5,397763	0,003802
53,255405	5,353154	0,006354
53,265405	5,318741	0,003802
53,275405	5,285603	0,006354
53,285405	5,25119	0,006354
53,295405	5,210404	0,010181
53,305405	5,175992	0,006354
53,315405	5,142854	0,002526
53,325405	5,113539	0,008906
53,335405	5,081675	0,005078
53,345405	5,047263	0,006354
53,373568	4,949123	0,00763
53,383568	4,913435	0,006354
53,393568	4,87265	0,006354
53,403568	4,836963	0,003802
53,413568	4,800001	0,008906
53,423568	4,756666	0,005078
53,433568	4,719704	0,002526
53,443568	4,685292	0,006354
53,453568	4,64833	0,005078
53,463568	4,607544	0,003802
53,485554	4,518326	0,006354
53,495554	4,476266	0,006354
53,505554	4,43803	0,006354
53,515554	4,398519	0,008906
53,525554	4,352635	0,003802
53,535554	4,314399	0,005078
53,545554	4,272339	0,006354
53,555554	4,234102	0,003802
53,565554	4,189493	0,002526
53,575554	4,148708	0,006354
53,597219	4,044195	0,002526
53,607219	4,000861	0,002526
53,617219	3,96135	0,006354
53,627219	3,915466	0,010181
53,637219	3,868308	0,006354
53,647219	3,82115	0,002526
53,657219	3,77909	0,006354
53,667219	3,73703	0,002526
53,677219	3,691146	0,003802
53,687219	3,643988	0,008906
53,712533	3,530553	0,002526
53,722533	3,485944	0,008906
53,732533	3,443884	0,005078
53,742533	3,396726	0,006354
53,752533	3,350842	0,006354
53,762533	3,29986	0,006354
53,772533	3,252702	0,006354
53,782533	3,20172	0,006354
53,792533	3,154562	0,008906
53,802533	3,102306	0,008906
53,831982	2,942988	0,002526
53,841982	2,889457	0,003802
53,851982	2,833377	0,006354
53,861982	2,782395	0,006354
53,871982	2,731413	0,003802
53,881982	2,671509	0,00763
53,891982	2,61288	0,005078
53,901982	2,560624	0,008906
53,911982	2,505818	0,010181
53,921982	2,447189	0,002526
53,943807	2,323558	0,008906
53,953807	2,2764	0,010181
53,963807	2,221595	0,006354
53,973807	2,168064	0,002526
53,983807	2,117082	0,006354
53,993807	2,063551	0,003802
54,003807	2,022765	0,008906
54,013807	1,969235	0,006354
54,023807	1,9259	0,006354
54,033807	1,886389	0,008906
54,057978	1,797171	0,010181
54,067978	1,756385	0,002526
54,077978	1,728345	0,010181
54,087978	1,691384	0,002526
54,097978	1,662069	0,010181
54,107978	1,625107	0,002526
54,117978	1,588145	0,003802
54,127978	1,556282	0,008906
54,137978	1,528242	0,006354
54,147978	1,493829	0,002526
54,166333	1,4352	0,006354
54,176333	1,400787	0,003802
54,186333	1,367649	0,006354
54,196333	1,338334	0,008906
54,206333	1,305196	0,003802
54,216333	1,278431	0,006354
54,226333	1,240194	0,006354
54,236333	1,218527	0,006354
54,246333	1,184114	0,00763
54,256333	1,1548	0,006354
54,286184	1,064307	0,006354
54,296184	1,032443	0,006354
54,306184	1,006952	0,003802
54,316184	0,968716	0,002526
54,326184	0,941951	0,008906
54,336184	0,899891	0,003802
54,346184	0,876949	0,006354
54,356184	0,84636	0,008906
54,366184	0,815771	0,008906
54,376184	0,783907	0,002526
54,405244	0,698512	0,005078
54,415244	0,661551	0,002526
54,425244	0,639883	0,008906
54,435244	0,615667	0,006354
54,445244	0,591451	0,008906
54,455244	0,56596	0,006354
54,465244	0,534096	0,010181
54,475244	0,506056	0,008906
54,485244	0,472918	0,008906
54,495244	0,446152	0,006354
54,50857	0,40919	0,005078
54,51857	0,382425	0,010181
54,52857	0,348012	0,003802
54,53857	0,322521	0,006354
54,54857	0,28556	0,006354
54,55857	0,25752	0,005078
54,56857	0,220558	0,003802
54,57857	0,188694	0,006354
54,58857	0,15683	0,006354
54,59857	0,126241	0,005078
54,61295	0,077809	0,008906
54,62295	0,039572	0,002526
54,63295	0,011532	0,010181
54,64295	-0,020331	0,002526
54,65295	-0,047097	0,006354
54,66295	-0,076411	0,003802
54,67295	-0,103177	0,003802
54,68295	-0,131217	0,005078
54,69295	-0,159257	0,006354
54,70295	-0,183473	0,008906
54,731434	-0,252299	0,006354
54,741434	-0,279064	0,006354
54,751434	-0,300732	0,002526
54,761434	-0,330046	0,002526
54,771434	-0,350439	0,003802
54,781434	-0,373381	0,003802
54,791434	-0,396322	0,002526
54,801434	-0,41799	0,006354
54,811434	-0,435833	0,00763
54,821434	-0,448579	0,008906
54,844534	-0,498286	0,003802
54,854534	-0,508483	0,010181
54,864534	-0,526326	0,006354
54,874534	-0,531424	0,006354
54,884534	-0,545444	0,008906
54,894534	-0,55819	0,003802
54,904534	-0,564563	0,003802
54,914534	-0,565837	0,003802
54,924534	-0,569661	0,00763
54,934534	-0,578583	0,006354
54,95292	-0,60025	0,002526
54,96292	-0,616819	0,002526
54,97292	-0,62829	0,002526
54,98292	-0,643584	0,006354
54,99292	-0,652506	0,010181
55,00292	-0,667801	0,006354
55,01292	-0,683095	0,002526
55,02292	-0,694566	0,006354
55,03292	-0,704763	0,006354
55,04292	-0,718783	0,002526
55,065962	-0,755744	0,002526
55,075962	-0,760843	0,002526
55,085962	-0,774863	0,010181
55,095962	-0,787608	0,006354
55,105962	-0,805452	0,006354
55,115962	-0,813099	0,006354
55,125962	-0,833492	0,003802
55,135962	-0,83859	0,008906
55,145962	-0,851335	0,005078
55,155962	-0,861532	0,008906
55,185497	-0,903592	0,008906
55,195497	-0,920161	0,002526
55,205497	-0,932906	0,003802
55,215497	-0,948201	0,008906
55,225497	-0,959672	0,008906
55,235497	-0,985163	0,002526
55,245497	-0,997908	0,006354
55,255497	-1,014477	0,006354
55,265497	-1,033595	0,008906
55,275497	-1,045066	0,010181
55,290851	-1,070557	0,010181
55,300851	-1,092225	0,003802
55,310851	-1,106245	0,006354
55,320851	-1,11899	0,010181
55,330851	-1,131735	0,006354
55,340851	-1,153403	0,006354
55,350851	-1,166148	0,003802
55,360851	-1,178894	0,005078
55,370851	-1,194188	0,006354
55,380851	-1,213306	0,006354
55,409455	-1,268112	0,006354
55,419455	-1,289779	0,006354
55,429455	-1,30125	0,010181
55,439455	-1,319094	0,006354
55,449455	-1,340761	0,002526
55,459455	-1,347134	0,006354
55,469455	-1,350957	0,003802
55,479455	-1,354781	0,002526
55,489455	-1,35733	0,002526
55,499455	-1,35733	0,006354
55,521767	-1,35733	0,002526
55,531767	-1,353506	0,006354
55,541767	-1,352232	0,006354
55,551767	-1,353506	0,005078
55,561767	-1,359879	0,002526
55,571767	-1,35733	0,002526
55,581767	-1,356055	0,003802
55,591767	-1,353506	0,005078
55,601767	-1,353506	0,008906
55,611767	-1,356055	0,008906
55,635902	-1,349683	0,008906
55,645902	-1,352232	0,006354
55,655902	-1,350957	0,006354
55,665902	-1,354781	0,002526
55,675902	-1,348408	0,003802
55,685902	-1,344585	0,008906
55,695902	-1,333114	0,008906
55,705902	-1,317819	0,010181
55,715902	-1,308897	0,002526
55,725902	-1,289779	0,006354
55,752574	-1,220954	0,006354
55,762574	-1,186541	0,008906
55,772574	-1,145755	0,008906
55,782574	-1,106245	0,006354
55,792574	-1,052714	0,008906
55,802574	-1,003006	0,006354
55,812574	-0,943103	0,010181
55,822574	-0,881924	0,003802
